slide,inst,area,ecc,extent,axis_ratio
280120-13,130,10307,0.790312097494877,0.6889705882352941,1.6321081712308119
280120-13,131,6786,0.6985073276018441,0.7616161616161616,1.3974230641993317
280120-13,132,5599,0.8382081654888879,0.5027837643678161,1.833683406005831
280120-13,133,6241,0.7456240786735729,0.7952344546381244,1.500674967860993
280120-13,134,10161,0.44672904758871845,0.7683756805807622,1.1177314332254678
280120-13,135,10311,0.7098117802931985,0.7210489510489511,1.4196652711794868
280120-13,136,11770,0.687401255389117,0.7568158436213992,1.376883518123058
280120-13,137,8368,0.8411150224727043,0.8144038929440389,1.8489200019364453
280120-13,138,8628,0.537667613700733,0.7883771929824561,1.1860188947719856
280120-13,139,8986,0.594716851595905,0.7465935526753074,1.2438812893082871
280120-13,140,9536,0.7653296656634081,0.770959657207535,1.5536671891161078
280120-13,141,12259,0.4132656820514105,0.7912095004517878,1.0981643677762323
280120-13,142,4916,0.6972402904003454,0.7621705426356589,1.3950163367815307
280120-13,143,9954,0.6792228524539601,0.7211475766137796,1.3625238764427765
280120-13,144,6862,0.8730613583648632,0.7883731617647058,2.050817782377366
280120-13,145,7779,0.8150389960318167,0.6440635866865375,1.7259051824287714
280120-13,146,14585,0.6800057420378178,0.6942262839735351,1.3638717198452266
280120-13,147,8784,0.6530939343761194,0.646072374227714,1.3205209238830984
280120-13,148,8232,0.7710305456092839,0.7143353002429712,1.5703562940133111
280120-13,149,6302,0.7911323806756312,0.6910087719298246,1.6349354062066968
280120-13,150,8225,0.5844274429088594,0.7066151202749141,1.232367940251551
280120-13,151,6415,0.7877227875028376,0.6123520427644139,1.6232978893133998
280120-13,152,8511,0.7148498344334515,0.5960084033613445,1.4300464296500155
280120-13,153,7455,0.4662639020346686,0.7165513264129181,1.1303960739436836
280120-13,154,9355,0.7480112023157648,0.6564912280701755,1.5067363891898047
280120-13,155,8995,0.5901493785122511,0.7547407283101192,1.238705993947908
280120-13,156,10039,0.749408312773471,0.6549879297970901,1.5103273152266574
280120-13,157,9209,0.7967946223463891,0.6864192009540847,1.6549435398500438
280120-13,158,7864,0.586912081571528,0.7415370108439415,1.2351005640258117
280120-13,159,9829,0.6134954093458939,0.6396173618793518,1.2663064082681976
280120-13,160,9076,0.6746404245541937,0.7203174603174604,1.354744568145688
280120-13,161,4928,0.9477113113543166,0.40400065584522055,3.1335298176528514
280120-13,162,9633,0.5988974251707949,0.7519906323185012,1.2487111035501075
280120-13,163,10862,0.5896520284752395,0.6928179614746779,1.2381487406508258
280120-13,164,4907,0.8652282779143025,0.5180532094594594,1.9945026406838744
280120-13,165,13818,0.5301282713311638,0.7485373781148429,1.1793600784118285
280120-13,166,6776,0.772313013267454,0.6181917708238299,1.5742028055314667
280120-13,167,10878,0.7607667966057483,0.7530633437175493,1.5407719100699646
280120-14,1,12790,0.3830046127424592,0.7995748937234308,1.0825481622563422
280120-14,2,13071,0.5150476006376516,0.7836330935251798,1.1666411874237097
280120-14,3,10620,0.7707520598017162,0.7612903225806451,1.5695255904013654
280120-14,4,8575,0.7747228352500994,0.8245192307692307,1.581525306127329
280120-14,5,12720,0.6350115770175812,0.7681159420289855,1.2944939924150374
280120-14,6,13524,0.7187218427459384,0.72128,1.4382328291052926
280120-14,7,11167,0.43777389401712014,0.8019965527147371,1.1122417661936974
280120-14,8,8064,0.5254838883367269,0.7612574341546304,1.1753594567607912
280120-14,9,13123,0.6599211762665214,0.7160082933216936,1.3309645012665614
280120-14,10,6182,0.8866501615411074,0.7819377687832026,2.1624389668137893
280120-14,11,10071,0.24395513037430003,0.7751693349753694,1.0311547741508424
280120-14,12,9459,0.3318831333743623,0.7819940476190477,1.0600850810808369
280120-14,13,13257,0.7046742133257977,0.7284065934065934,1.4093816718040253
280120-14,14,12753,0.512398845951096,0.8014705882352942,1.164486529096872
280120-14,15,12479,0.7739281558769602,0.6764785601994905,1.5790967803824958
280120-14,16,10631,0.7072193100202829,0.7372399445214979,1.4144386916946379
280120-14,17,10027,0.8867528653772229,0.6981618159030776,2.163360419865817
280120-14,18,13056,0.5354775834751474,0.7685425005886508,1.184063302800951
280120-14,19,11502,0.48915813590312746,0.768644747393745,1.1465324480309131
280120-14,20,8948,0.8941799783241057,0.7085840988280012,2.23360028336945
280120-14,21,9956,0.7532969191713685,0.7355200945626478,1.520494938084221
280120-14,22,11250,0.47771923154287277,0.7460212201591512,1.1382876398597277
280120-14,23,10513,0.6163238940333654,0.7545937410278496,1.2698529335822213
280120-14,24,9974,0.6923515031867927,0.6957310267857143,1.3858853870385188
280120-14,25,15607,0.49976692533715805,0.7736195102607316,1.1545212010267891
280120-14,26,7608,0.48466831912245806,0.7532673267326733,1.1432517061826624
280120-14,27,9784,0.6751905695903355,0.6852500350189102,1.3556687194149595
280120-14,28,11911,0.6923888733963475,0.7421183800623053,1.3859542646716805
280120-14,29,11123,0.746528150784419,0.6654900083762115,1.5029597092437712
280120-14,30,8213,0.5068222292339528,0.7133055410804239,1.1600247201956795
280120-14,31,7670,0.6663688778590267,0.7915376676986584,1.3411617195613488
280120-14,32,8642,0.7005977812659622,0.7259744623655914,1.4014308992645432
280120-14,33,11381,0.49495567661607826,0.7522638641020557,1.1508562872553563
280120-14,34,13056,0.7425474467741199,0.8234626300851466,1.4929975407611995
280120-14,35,12210,0.7663007001445409,0.7647979956154087,1.5564636187822647
280120-14,36,10701,0.5535389963634854,0.7774629468177855,1.2007349579608038
280120-14,37,5985,0.9209414351870363,0.7750582750582751,2.5660698543161278
280120-14,38,8622,0.8888678043654085,0.6575655887736425,2.1826257296996334
280120-14,39,10905,0.6281852527836687,0.7453861927546138,1.2852416352681446
280120-14,40,10149,0.5538944566729326,0.6995450785773366,1.2010758407951574
280120-14,41,11965,0.7780176226941645,0.7356738809640925,1.5917421633301456
280120-14,42,7607,0.8321912280810811,0.7191340518056344,1.8034631409947777
280120-14,43,8154,0.43861442140603846,0.7914967967384974,1.112748888827534
280120-14,44,9048,0.6123680934308924,0.750622200099552,1.2649056825144875
280120-14,45,12887,0.5917008059698583,0.776886906197251,1.2404521625983134
280120-14,46,12463,0.5444657620037759,0.7253521126760564,1.192203370541632
280120-14,47,8621,0.8219197960105508,0.7368376068376068,1.7556079969361567
280120-14,48,12061,0.6687698384895819,0.7220426245210728,1.3450450823432811
280120-14,49,10715,0.7938459270105117,0.7074008054400212,1.6444151556540163
280120-14,50,9713,0.7851601030608822,0.698274622573688,1.6147449918550982
280120-14,51,9414,0.8878859358328567,0.6711342411064376,2.1736122668069227
280120-14,52,12455,0.36330837233711755,0.7380740740740741,1.073342632426992
280120-14,53,9711,0.9100465734652331,0.8018992568125516,2.4125102426559204
280120-14,54,6063,0.8173931611634432,0.7239402985074627,1.7358693545955204
280120-14,55,11555,0.657995875982121,0.7882529504058939,1.327983275264586
280120-14,56,12509,0.6636473616955195,0.7423298320574446,1.3368169481479995
280120-14,57,20103,0.7180019552790055,0.6600669818754925,1.436696800427809
280120-14,58,12154,0.3790704115481575,0.7601000625390869,1.0806513542436162
280120-14,59,8985,0.7949223115012587,0.7423165895571712,1.6482305712209921
280120-14,60,9661,0.38561665909536963,0.7778582930756843,1.0838239315743206
280120-14,61,9957,0.5396579324671363,0.7100984167736414,1.1878115559261486
280120-14,62,18993,0.8123553542509279,0.6503338469440164,1.7147872037748373
280120-14,63,10312,0.7462916301394252,0.6806151409147911,1.502360706566446
280120-14,64,11991,0.4699219742123244,0.7207429224018753,1.1328775180462267
280120-14,65,11493,0.5167829850553451,0.7311068702290077,1.1680654193656
280120-14,66,5018,0.9290555596153366,0.8276430809830118,2.7031394347214484
280120-14,67,11734,0.42797358750619674,0.7597772597772597,1.1064501999677547
280120-14,68,9179,0.9140313091638305,0.5125928407885184,2.465217968877976
280120-14,69,12762,0.7725897025360526,0.6752380952380952,1.5750372370554062
280120-14,70,9273,0.629623688430917,0.686075762059781,1.28716651800701
280120-14,71,12804,0.8721016130747178,0.6700156985871272,2.0436322977758863
280120-14,72,14702,0.5951425165062599,0.7863714163457424,1.2443689588559137
280120-14,73,10890,0.31460861690163694,0.7823275862068966,1.0534949124379274
280120-14,74,7094,0.9576627883041697,0.4018580411261542,3.473521017289604
280120-14,75,10959,0.7894612538964313,0.7483100034141346,1.6291941211562753
280120-14,76,10775,0.6446048190918312,0.7073923319327731,1.3080171958067255
280120-14,77,8795,0.9428418894821575,0.5886880856760375,3.0008365353565045
280120-14,78,4683,0.8628550334809827,0.6559742260820843,1.9784292936607395
280120-14,79,6999,0.7959993228066402,0.6219674753399094,1.6520801425677685
280120-14,80,9532,0.8295723125378254,0.6895254629629629,1.7908331904277923
280120-14,81,14272,0.8999179963735324,0.779549923530697,2.2932667597314356
280120-14,82,13135,0.45103642094993907,0.7774029356060606,1.1204412187173494
280120-14,83,12234,0.6703745508201113,0.7598757763975156,1.3476673300014517
280120-14,84,8159,0.6419917711969103,0.7310931899641577,1.3042715085347734
280120-14,85,13388,0.5574015558685312,0.7520503314234356,1.2044665860324235
280120-14,86,8551,0.9335430456384187,0.5427138867732927,2.789670181782524
280120-14,87,11610,0.41826895349159654,0.6784712482468443,1.1009296818417869
280120-14,88,10094,0.8047297640235969,0.6364438839848676,1.6845188843492196
280120-14,89,10264,0.46631470092116056,0.7579382661349875,1.1304302893170133
280120-14,90,12963,0.5441686935193106,0.7460719424460431,1.1919294592055087
280120-14,91,13359,0.7320216884844956,0.786610139551316,1.4678224093582974
280120-14,92,9455,0.750336935631161,0.6374730312837109,1.5127321009274644
280120-14,93,8160,0.6393425758861379,0.7469107551487414,1.3005219981148866
280120-14,94,5525,0.8570839062238635,0.780367231638418,1.9410810425839196
280120-14,95,6248,0.7174048815888621,0.7372271386430679,1.4354277099591146
280120-14,96,13288,0.6206517587037859,0.7860396332446022,1.275369744673445
280120-14,97,11883,0.7671347657778165,0.6641515761234071,1.5588805445966205
280120-14,98,10144,0.4615572965747713,0.7539204756596061,1.1272554124932035
280120-14,99,6682,0.6300548280672799,0.7365520282186949,1.287746006859976
280120-14,100,9858,0.9275103572779262,0.5787249031349067,2.6752456107426017
280120-14,101,12596,0.8821279673486624,0.6675145733969263,2.123097991808261
280120-14,102,12071,0.6748269258931989,0.662913943654237,1.3550575629161872
280120-14,103,16423,0.889356885978164,0.5456508738122134,2.1871612577218853
280120-14,104,10731,0.56962720374154,0.7621448863636363,1.216688310556396
280120-14,105,8774,0.8748771562385875,0.7074094977021689,2.0646445209665205
280120-14,106,10109,0.6998189144046887,0.7492032905951234,1.3999322207016365
280120-14,107,11552,0.654864373423192,0.7880482979739409,1.3231951519612752
280120-14,108,8334,0.884081609122973,0.6189839572192514,2.1398038909988872
280120-14,109,12127,0.7484431022240443,0.6395085165849286,1.5078430299480285
280120-14,110,9227,0.6706826975124119,0.6414766407119021,1.3481733497683515
280120-14,111,12816,0.7236641527416666,0.7614973262032085,1.4489555469360904
280120-14,112,11485,0.6716192432794119,0.7635287860656828,1.3497162273460757
280120-14,113,12874,0.7182763951943912,0.7202237762237762,1.4372816125652914
280120-14,114,9173,0.452130123031306,0.7726583557951483,1.121136576406914
280120-14,115,15572,0.8231129716232821,0.5691520467836257,1.7609426671438646
280120-14,116,13762,0.5793060351557828,0.7654060066740823,1.2268280910871903
280120-14,117,7769,0.8342925776921715,0.5878480629539952,1.8138222073128383
280120-14,118,8308,0.593835596777118,0.7472567008454758,1.2428745913410595
280120-14,119,5641,0.9163648535792361,0.6452756806222832,2.497850781502561
280120-14,120,7633,0.860573770421973,0.6702669476642079,1.9633797676552676
280120-14,121,4977,0.8466493250716076,0.708974358974359,1.879165100936382
280120-14,122,11655,0.5693158598518722,0.7194444444444444,1.2163690983923547
280120-14,123,10665,0.529412791682108,0.7497890888638921,1.178738807422696
280120-14,124,9680,0.7417584368417734,0.7099376604327099,1.4910526111818139
280120-14,125,11724,0.7122668278321477,0.7391249527171857,1.4246865084339333
280120-14,126,10090,0.7088229057129318,0.6737446581196581,1.417662552618697
280120-14,127,6853,0.857770687117077,0.6621256038647343,1.945402147686954
280120-14,128,15414,0.5705508685368659,0.7657988871224165,1.2176378286573273
280120-14,129,11096,0.769618693192717,0.7181877022653722,1.5661614599166227
280120-14,130,16565,0.4566629061613694,0.7413623344074471,1.1240504186574243
280120-14,131,7903,0.9741141989455591,0.40905797101449276,4.42367343927597
280120-14,132,9422,0.7089986559435179,0.7258859784283513,1.4180176678053946
280120-14,133,11183,0.5364848152973742,0.7622001090512541,1.1849605191246886
280120-14,134,8195,0.7134535982381225,0.734648139847602,1.427139236555326
280120-14,135,10556,0.4332499659659613,0.7520661157024794,1.1095407380940363
280120-14,136,6184,0.8228359277184486,0.6745936511399585,1.7596989823515765
280120-14,137,13608,0.5596886979277194,0.7357664233576642,1.2067050238591357
280120-14,138,7236,0.7365605429451704,0.6365235749472202,1.478477174913357
280120-14,139,10312,0.7368187405394289,0.6051643192488263,1.4790922832153641
280120-14,140,13606,0.5958246741313321,0.7218037135278514,1.2451524102219163
280120-14,141,9584,0.5812357189325305,0.7597907087363247,1.2289009399970623
280120-14,142,9293,0.5897306404279239,0.6618945868945869,1.238236739722112
280120-14,143,17275,0.5068395113122353,0.5594960487109729,1.160038393341271
280120-14,144,7279,0.7226317006776074,0.6999038461538462,1.446689637448092
280120-14,145,11785,0.4499812187966289,0.6956906729634003,1.1197731553766899
280120-14,146,6374,0.6699134746743697,0.7470698546647914,1.346911675096714
280120-14,147,6044,0.808960117442308,0.6946328008274911,1.7010750814800066
280120-14,148,11134,0.6628994691717771,0.6014152217360773,1.3356334418290203
280120-14,149,7106,0.9184366830949877,0.540133779264214,2.528010221269102
280120-14,150,4059,0.9450965904384317,0.6523625843780135,3.060058689509621
280120-14,151,5475,0.3521596838933972,0.6995911065678507,1.0684446355949502
280120-14,152,8005,0.9013176159808957,0.7262088360700354,2.3086220936436654
280120-14,153,13006,0.5703224188134116,0.6150281363786826,1.2174026344590951
280120-14,154,13005,0.6606121552830342,0.6514225606090964,1.332041488441923
280120-14,155,6533,0.8372027946549467,0.6410558335786478,1.8285126897556547
280120-14,156,6080,0.6501778752951447,0.5152542372881356,1.316166956833175
280120-14,157,8569,0.9432712375418696,0.4752107364685004,3.0118381765948747
280120-14,158,7106,0.8595709718569321,0.6832692307692307,1.9568844209875293
280120-14,159,4159,0.9094422703803321,0.39715431627196335,2.404827728564731
280120-14,160,10470,0.7473434500508956,0.6056924678930927,1.5050314700044714
280120-14,161,9787,0.5926966308509894,0.77884768422728,1.2415793136601352
280120-14,162,5680,0.7945858453358668,0.4034090909090909,1.6470345052637367
280120-15,1,15449,0.6055475293225511,0.8209256602369945,1.2565827003273653
280120-15,2,12995,0.49913857365339875,0.778236914600551,1.154038553008884
280120-15,3,18923,0.49094985571913774,0.7470588235294118,1.147858088588743
280120-15,4,10794,0.5560527029362377,0.755988233646169,1.2031565529383093
280120-15,5,6159,0.6120311525684771,0.778437815975733,1.2644884230111746
280120-15,6,15065,0.4628960138650819,0.7192990832696715,1.1281428207088597
280120-15,7,12011,0.5354956229738279,0.7449144132969486,1.1840793391928637
280120-15,8,10248,0.49053778800011677,0.8097345132743363,1.1475523751689052
280120-15,9,10449,0.47736613291295654,0.7844594594594595,1.1380390279163768
280120-15,10,9387,0.5849178668462821,0.7498202731847592,1.2329049589634604
280120-15,11,12999,0.5029040978925505,0.775134168157424,1.1569491576079303
280120-15,12,9756,0.7167275289492299,0.7465564738292011,1.4339933217383016
280120-15,13,10312,0.6865644571249488,0.7695522388059701,1.3753853897901687
280120-15,14,9150,0.3261549476866198,0.7703965647890881,1.0578469618163848
280120-15,15,9483,0.5571776394723759,0.7766584766584766,1.2042485977301107
280120-15,16,19981,0.6742967612622641,0.7351361295069905,1.3541686110817113
280120-15,17,7687,0.6698308213090376,0.7510503175378603,1.3467764041947057
280120-15,18,9674,0.6933680831444429,0.7811692506459949,1.387764060198579
280120-15,19,9643,0.27895215693532577,0.7897624897624897,1.0413358249669071
280120-15,20,10208,0.455473206511838,0.7394957983193278,1.1232806184060442
280120-15,21,12972,0.4980165162136529,0.7510421491431218,1.1531796903360827
280120-15,22,6165,0.9359695195111651,0.7698551448551448,2.8402551887822614
280120-15,23,9079,0.6536577821525595,0.72632,1.3213700643912611
280120-15,24,23976,0.6645014622763866,0.7466600230450624,1.3381740189688773
280120-15,25,7673,0.5654126356195556,0.8399562123700055,1.212403091105222
280120-15,26,7455,0.6616508128527537,0.8765432098765432,1.3336674418645262
280120-15,27,10917,0.29182730579090305,0.7908577223993045,1.0455099765777205
280120-15,28,8000,0.8989813282793216,0.637653435357883,2.2831730308171565
280120-15,29,13969,0.4404610093326953,0.797590499029348,1.1138688757210806
280120-15,30,8281,0.868389360430706,0.6484222065617414,2.016604850398613
280120-15,31,11167,0.3927899111926189,0.690002471576866,1.087395933339215
280120-15,32,5140,0.9144876243270395,0.7410611303344867,2.4714921326559307
280120-15,33,8512,0.5547420511329837,0.6799265117022126,1.2018907334289743
280120-15,34,9653,0.7736721781618288,0.7076979472140762,1.5783174248674063
280120-15,35,10541,0.9292747378350195,0.5120718970123876,2.707170932046279
280120-15,36,9132,0.9255832628390588,0.5023654967543184,2.641700246271484
280120-15,37,9744,0.9143139775589025,0.654926737464713,2.469098542804454
280120-15,38,10471,0.9244057286505963,0.7271527777777778,2.6218463501857414
280120-15,39,12980,0.46891271560986053,0.7682291666666666,1.132189318170842
280120-15,40,10232,0.8271539754122222,0.6948726655348048,1.7794374593002864
280120-15,41,13711,0.24563183757372153,0.7991490353791455,1.0316050856830814
280120-15,42,11294,0.5330499200757315,0.7959126145172657,1.1819160344628243
280120-15,43,5828,0.8549171097482502,0.7142156862745098,1.9276564998723953
280120-15,44,19805,0.771672542754871,0.7482903237994484,1.5722775112416472
280120-15,45,10963,0.6732829293906201,0.7123456790123457,1.352475468525915
280120-15,46,8596,0.5444458885989594,0.7358329053244308,1.192185035751411
280120-15,47,9198,0.8720132722870444,0.5952242283051835,2.0429750863624876
280120-15,48,9357,0.46381460744669295,0.6953775267538644,1.1287544423875484
280120-15,49,8880,0.8187462238850957,0.7660455486542443,1.7416882265785456
280120-15,50,12254,0.5884761327396946,0.6853467561521253,1.236836061054797
280120-15,51,9087,0.8121521396522022,0.833516785910842,1.7139555141494456
280120-15,52,10559,0.9355851311380856,0.6204242317409954,2.8320492259490244
280120-15,53,16523,0.6228323139494111,0.7894409937888198,1.2781915375472355
280120-15,54,9052,0.9178899877571247,0.5289855072463768,2.5199393923173057
280120-15,55,12624,0.5067622808196967,0.7671366067087992,1.1599772978786476
280120-15,56,14610,0.6444734058217296,0.7329921733895244,1.3078276847872223
280120-15,57,8729,0.5359426861289983,0.7696173514371363,1.184477141482341
280120-15,58,8827,0.5362046782552633,0.8009981851179674,1.1847106061503354
280120-15,59,13684,0.8429818907282602,0.6582010582010582,1.8589366690967954
280120-15,60,12534,0.7227244406916994,0.7186926605504587,1.44689260636537
280120-15,61,10834,0.4531123184970907,0.7240042769313018,1.1217635837218147
280120-15,62,9413,0.9479341927752511,0.5106879340277778,3.140049949006318
280120-15,63,22513,0.7468735918781255,0.7426356589147287,1.503836190120914
280120-15,64,11269,0.5426549790678898,0.8164167210026806,1.1905389808365767
280120-15,65,9131,0.8810500139931924,0.6275601374570446,2.1140615668827696
280120-15,66,10111,0.4445041862191862,0.8070721583652618,1.1163495518939206
280120-15,67,9963,0.6858247480302567,0.7188311688311688,1.3740666578705667
280120-15,68,10878,0.8951590802381616,0.5986791414419372,2.2434260244168085
280120-15,69,10329,0.43066970066247,0.7831526271893244,1.1080214338653211
280120-15,70,9112,0.8716682823609871,0.6591435185185185,2.040415227943694
280120-15,71,9240,0.9111889915820369,0.648876404494382,2.427251519942516
280120-15,72,8425,0.9548841473671055,0.6484759852216748,3.367246443509214
280120-15,73,13568,0.489459938902883,0.7187963551599915,1.1467550824583073
280120-15,74,12268,0.547115570178447,0.7653627799613201,1.194661661123877
280120-15,75,11937,0.8604729717263948,0.6692644090603275,1.9627236031095385
280120-15,76,10596,0.7878696008046587,0.7260020554984584,1.6237928521059795
280120-15,77,13980,0.7985735091109629,0.7327044025157232,1.6614130229506752
280120-15,78,10285,0.6631486916898836,0.7114692861095738,1.336027327802752
280120-15,79,8659,0.8854130563785589,0.7079551958139154,2.1514396939308313
280120-15,80,8546,0.9052896942366554,0.7666636763254687,2.354078123699046
280120-15,81,11756,0.8537894843455744,0.622010582010582,1.9207926644257949
280120-15,82,9306,0.8764041671870852,0.6743478260869565,2.076514133895056
280120-15,83,13017,0.6991436856614472,0.7196483856700575,1.3986381870522366
280120-15,84,9437,0.4870130192717042,0.7830885403700938,1.1449577021821509
280120-15,85,19469,0.4732040038179926,0.728466661677767,1.1351344964918249
280120-15,86,17012,0.6346418311920627,0.7591253904506916,1.2939851275750887
280120-15,87,9707,0.7330468941495243,0.7337112622826909,1.4702031666100164
280120-15,88,9436,0.9706236348003443,0.683768115942029,4.1562257344905715
280120-15,89,12623,0.6528945632899301,0.7071708683473389,1.320221242659265
280120-15,90,11615,0.48869519405608625,0.7968031830966591,1.1461914629026606
280120-15,91,12860,0.33483724336938103,0.8042526579111945,1.0612602065314107
280120-15,92,8279,0.792356137899952,0.6341145833333334,1.639186230659485
280120-15,93,17180,0.7371001860138623,0.7740133357361687,1.4797638966982654
280120-15,94,10631,0.808837241401112,0.6916720884840598,1.7005860413795708
280120-15,95,8337,0.8888887160016916,0.6809605488850772,2.182819027006244
280120-15,96,9627,0.756917874726084,0.8515701017249004,1.5301984473569983
280120-15,97,14448,0.9055508678628427,0.7389525368248773,2.35716910844823
280120-15,98,12735,0.601950412218347,0.7170608108108109,1.252295662898842
280120-15,99,12808,0.3885926338000153,0.77008177008177,1.085293590246026
280120-15,100,11700,0.554165371310156,0.7314328582145536,1.2013359873384892
280120-15,101,8536,0.9149189963621087,0.8063480068014358,2.4774705125807883
280120-15,102,10155,0.9097283839402694,0.5821485897729879,2.408455296919964
280120-15,103,9823,0.36264691319282466,0.7836457917830075,1.0730458638644111
280120-15,104,11092,0.720680303095321,0.6974346076458753,1.442444543895214
280120-15,105,9165,0.677180177849359,0.6673219746614242,1.3590331257403292
280120-15,106,9210,0.8943020015889653,0.6848602022605592,2.2348172212104
280120-15,107,8632,0.9705965364412142,0.7020169160702667,4.154338658805247
280120-15,108,6072,0.5201672397322761,0.7866303925378935,1.1708718572939787
280120-15,109,11489,0.8176760505042636,0.6991845180136319,1.7370803098692038
280120-15,110,10587,0.3437353538311119,0.6779585040983607,1.0648872414644799
280120-15,111,7811,0.5515330853033859,0.7295908836166636,1.1988208153508193
280120-15,112,9700,0.832862733809203,0.5207774079244067,1.8067513267093291
280120-15,113,11601,0.7362017539009279,0.583786231884058,1.4776240557793705
280120-15,114,11931,0.3705503149836792,0.7060181075803302,1.076643686051202
280120-15,115,7726,0.7492887757435066,0.7511910549343704,1.5100188071935925
280120-15,116,6903,0.8042257538448061,0.6817777777777778,1.6825841012949587
280120-15,117,9706,0.5851538736849005,0.752636476426799,1.233163799701682
280120-15,118,6123,0.6577815394344579,0.6949267960503915,1.327653160826874
280120-15,119,9707,0.5372059456306231,0.7240247631834117,1.1856051764461166
280120-15,120,13197,0.355150004576618,0.7751997180451128,1.0697368684449058
280120-15,121,4119,0.6571237863846818,0.6302019583843329,1.326642314711274
280120-15,122,10076,0.5118240435216571,0.7980357991446222,1.1640219854274607
280120-15,123,12736,0.610411533312039,0.6751484308736218,1.2624916607023589
280120-15,124,6408,0.5247575147879835,0.5510835913312694,1.1747406028017597
280120-15,125,5351,0.9254803025783022,0.36558037849286057,2.6399452401745562
280120-18,1,11331,0.5019761690226323,0.7557022809123649,1.1562278250676823
280120-18,2,10163,0.6832972809681811,0.8292941656466748,1.3695998288054918
280120-18,3,12309,0.37646106048777617,0.8427935638479973,1.079409522446579
280120-18,4,17661,0.3393507243238997,0.7797350993377483,1.0630834569249037
280120-18,5,11765,0.40828131063204054,0.7784688678621055,1.0954628366387626
280120-18,6,12357,0.571882803388752,0.7653288740245262,1.2190136878321451
280120-18,7,12310,0.4975599592537539,0.8005983350676379,1.1528313259704994
280120-18,8,11893,0.5254093934463924,0.7675874532076933,1.1752959043546363
280120-18,9,12981,0.6403059815638309,0.7571303587051619,1.3018800077420343
280120-18,10,10428,0.2207495992687424,0.7686864219371959,1.025293461170804
280120-18,11,11779,0.4916061273263405,0.830091613812544,1.1483460127936258
280120-18,12,13000,0.40076447017780126,0.7812030527011598,1.091487241189055
280120-18,13,10007,0.621856978604587,0.7644766997708174,1.2769258477146996
280120-18,14,8148,0.44958045879246,0.7683168316831683,1.1195201508624935
280120-18,15,14069,0.5505224935966649,0.7632921006944444,1.1978625383074724
280120-18,16,13648,0.5427008686266587,0.781403870376732,1.1905810060464428
280120-18,17,13385,0.3272012650545653,0.7745949074074074,1.0582518184462129
280120-18,18,12864,0.2296419232897219,0.7791641429436705,1.0274586414092575
280120-18,19,11618,0.5077516790708283,0.7704244031830239,1.1607614274485505
280120-18,20,9033,0.2617812139626871,0.7265926640926641,1.0361328071551985
280120-18,21,12801,0.33351855296721805,0.7696608946608947,1.060733870586569
280120-18,22,14406,0.4373494492333363,0.7864395676383885,1.1119863147077431
280120-18,23,15968,0.7403915701922057,0.7351749539594844,1.4877060161022888
280120-18,24,11212,0.3896149777170532,0.7786651850822974,1.085802463441102
280120-18,25,13596,0.6610123225878876,0.7687871077184054,1.3326669184598814
280120-18,26,12570,0.5531796557635511,0.7775578374365953,1.2003908709520077
280120-18,27,11721,0.38344182671471777,0.7888148596810014,1.0827607878139158
280120-18,28,15881,0.5319607664375309,0.7842469135802469,1.1809596211983349
280120-18,29,11223,0.4766914149896998,0.7624320652173913,1.1375649313167204
280120-18,30,11028,0.29906780473435585,0.7725935266918873,1.047963329333954
280120-18,31,10733,0.21707787506824014,0.7909358879882092,1.0244282191368939
280120-18,32,14868,0.444092498144771,0.7759106565076714,1.1160951647729311
280120-18,33,9619,0.5287355820905182,0.7438137952366223,1.1781524421182397
280120-18,34,9500,0.5365025656362413,0.7816356754977785,1.1849763641019373
280120-18,35,14014,0.32781099792152857,0.7868613138686131,1.0584885585454669
280120-18,36,9699,0.3550812870731254,0.7741858237547893,1.0697069974366904
280120-18,37,13101,0.3764639972875847,0.7884569090033703,1.0794109128975278
280120-18,38,12622,0.5811327172660403,0.7677615571776155,1.2287898564332127
280120-18,39,12324,0.1876932038901154,0.7887864823348695,1.0180938662155739
280120-18,40,12531,0.5106407221285227,0.7722790583014915,1.163069033376617
280120-18,41,13692,0.7409070733441543,0.6909219357117626,1.4889647856696135
280120-18,42,11748,0.48109878708420567,0.751872,1.1406847723334321
280120-18,43,8954,0.6021902222285133,0.785438596491228,1.2525793128336515
280120-18,44,10662,0.3477793215478038,0.7666091458153581,1.066579724676597
280120-18,45,12453,0.3229144660046088,0.7909679878048781,1.0566042413995296
280120-18,46,9586,0.3697101460576125,0.7718196457326892,1.076255801555414
280120-18,47,4025,0.6473984289045381,0.8354088833540888,1.3120746801140537
280120-18,48,14470,0.6592000701728401,0.7330293819655522,1.329844535198841
280120-18,49,13669,0.4072775141276071,0.790755524702071,1.0949251316435282
280120-18,50,15085,0.37942593393241564,0.7809183620645028,1.080821550436731
280120-18,51,10950,0.3524457220687424,0.7809157038938811,1.0685675693059604
280120-18,52,4247,0.8942211638087999,0.7498234463276836,2.2340107853007334
280120-18,53,9970,0.7454240430652895,0.7178859447004609,1.5001712235289524
280120-18,54,13054,0.6555780913709578,0.7390172101449275,1.3242798780002245
280120-18,55,9509,0.42321102225639995,0.7650040225261464,1.1037148210701822
280120-18,56,7809,0.5322964535917097,0.774702380952381,1.181253940542363
280120-18,57,8509,0.5829811472043473,0.7437937062937063,1.230790921308562
